formula,space_group
La7Sm1V8O24,221
Cr1Ni3,221
Yb1Sn1O3,221
Ba1Mn1O3,221
Sr1Re1O3,221
Na1Be1H3,221
As1,221
Ca3Y1,221
Rb1Au1F3,221
Ce3Hf1,221
Pr1Sb3,221
Ca1Tb3,221
Ba3Ca1O4,221
Zn1Hg3,221
Gd3Au1,221
Mg3Cd1O4,221
Sr1Pr3,221
Ti3Ni1,221
Ho3Bi1,221
La1Zn1O3,221
La1Te1,221
U1As1,221
Sm3Ga1,221
K3In1,221
Cr1H3,221
Ni3Sb1N1,221
La1Fe1O3,221
Yb1Cu1O3,221
Er1Bi3,221
Ca3Zn1,221
Nb1Fe3,221
Pd3N1,221
Ac3Au1,221
Na1Te1O3,221
Sr1Sb1O3,221
Mn3Sb1N1,221
Zr3Cu1,221
K1Co1F3,221
Ac3Ce1,221
Ca3Ag1,221
Rb8As1O3,221
Nb3Ge1,221
Al3Cd1,221
Cr1Re3,221
Ta4C3,221
K3Li1,221
Tl3Zn1,221
Ti1Pt1,221
Ba1Re1O3,221
Rb3Ag1,221
Yb3Ag1,221
Rb1Sr3,221
Ag1Cl1,221
Hg3Bi1,221
Tm1Ag3,221
La1B1Pd3,221
Al3V1,221
Lu1Bi3,221
Tb3Zn1,221
Np3Cd33,221
Ni3Pb1,221
Nb1Cd3,221
V1Co1,221
Eu1Ru1O3,221
Na1Ga3,221
Ca8Mn7Cr1O24,221
Pr1Co1O3,221
Ac1Ce3,221
K1Bi3,221
Yb1Re1O3,221
Li1Pr3,221
Dy1Al1O3,221
Sr1Ir1O3,221
Na1V1O3,221
Rb1Te1O3,221
Hf3Au1,221
Na1Fe1O3,221
Ba1Ir1O3,221
Tm1Te1,221
Eu3Ag1,221
Cd3Ir1,221
P1,221
Cs1Th1O3,221
La7Sm1Fe8O24,221
Ca7Mg1Co8O24,221
Hg3Pd1,221
Sm1Co1O3,221
Pu3Cd33,221
Ti3Ag1,221
Sr4S3O1,221
Ca3P2,221
Np1Hg1O3,221
Nd1Cr1O3,221
Eu1As1O3,221
Sm1Te1,221
Yb1Th3,221
Co1H3,221
Rb3Sr1,221
Rb1Re1O3,221
Np1As1,221
Ca3Lu1,221
K1Pb1O3,221
Dy1Th1,221
Ca3Ho1,221
Ce1Rh3C1,221
Li1La3,221
Mo3Pd1,221
Y3Bi1,221
Hf3Ta1,221
Cs1Eu1O3,221
Cu24Ag9Pb26Cl62O48,221
La3Zr1,221
Al1Au1,221
Hg3Au1,221
Ca1Ru1O3,221
Rb1Pd1O3,221
In3Se1,221
Ta1Ru3C1,221
Cr1Co1,221
Rb1Sn1O3,221
Pa3Hg1,221
Al3Sn1,221
Ca1Hf1O3,221
Na1Cl1,221
K8As1O3,221
Tl1W1O3,221
Sm1Cr1O3,221
Li1Pm3,221
Rb1W1O3,221
Bi1Pt3,221
Ga1Ni3C1,221
Tb1Cu1O3,221
Cs1Ba3,221
Eu1W1O3,221
Sc1B1Pd3,221
Ca1Zn3,221
Cs1Np1O3,221
Mn3Rh1,221
Gd1Cu1O3,221
Eu1Th3,221
Rb1Pt1O3,221
Na1H1,221
Al3Pd1,221
Ti1Sn1O3,221
K1Pd1O3,221
Rb3Li1,221
Cr3Ni1,221
Hf1Mg3,221
Sr1Pt1O3,221
Na8N1O3,221
K1Au1F3,221
Nb1Ni3,221
Sr1Zn1O3,221
Li1Sm3,221
Ba3Sb1,221
Mn1Cd3,221
Tm1Pa3,221
Sr3Hg1,221
Na1Al3,221
Ba1W1O3,221
Sn3Ge1,221
Sn1I3,221
Ca1Cu1O3,221
Al1Ni3C1,221
Li1Sb3,221
Nd1Co1O3,221
Ba8Eu1B6N12,221
Ba1La3,221
U1Mn3,221
Rb3In1,221
K3Ca1,221
U1,221
Ba1Al1O3,221
Zr3Ta1,221
Nb4C3,221
Li1Ac3,221
Cu1Bi1O3,221
Sr1Sm3,221
Ce3Ti1,221
K1Ca3,221
Ba1Zn1O3,221
Al1Fe3B1,221
Tb3Ag1,221
La1B1Pt3,221
Ba1Te1,221
Sb1Pb1O3,221
Ca1Ni1,221
Nb1Ru3C1,221
Hg3F1,221
Rb1Gd1O3,221
Ca1Ge1O3,221
Zr1Ru3,221
K3Mg1,221
Hf1Pt1,221
Eu1Pd1O3,221
Co1Ni1,221
Ta1Co1,221
Er1Pa3,221
Ti1Ru3,221
Al1Co3,221
Sn1B6,221
Ni3Bi1,221
Gd1Co1O3,221
Ta1In1O3,221
Cs1Sr3,221
U1Al1O3,221
Y1Sn1,221
Sr1Ge1O3,221
Hf3Pt1,221
Ru1Pb1O3,221
Tl3Ge1,221
K1Gd1O3,221
Nd1V1O3,221
La1Rh3,221
Th1Se1,221
Tl1Sb1,221
Np1Ti1O3,221
Zr1Pt1,221
Rb1Ru1O3,221
Cu3Te1,221
Sr1Eu1O3,221
Ge12N8,221
Ba1Ca3O4,221
Se1,221
Hf1Ru3,221
Hf3Ag1,221
Dy1Ir3,221
Be1Au3,221
Nb1Co1,221
Sc1Sn1,221
Pm3Hf1,221
Bi3Au1,221
Yb1W1O3,221
K1Al1H3,221
Er1Al1O3,221
Sr3Zn1,221
Zn1Bi3,221
Zn1Mo3,221
Li1Ca1F3,221
K3Zn1,221
Li1Tb3,221
Dy1Pa3,221
Mn3Al1N1,221
Mg3Mn1,221
Ni1Ag3,221
Ba3La1,221
Ca1Sn1S3,221
Ba1Nd1O3,221
V3Pt1,221
Sr1In1O3,221
Th3Au1,221
Rb1Mo1O3,221
Ca1Zr1O3,221
Tl3Cl1,221
In3Cu1,221
Yb1Pd1O3,221
Na8Si24O48,221
Fe1H3,221
Li1Dy3,221
Pa3Cd1,221
K1Sc1O3,221
Sc1B1Pt3,221
Tl1Se1,221
Sm1Ti1O3,221
Tl1Co1F3,221
Ba1Cd1O3,221
Li1Y3,221
La3Hf1,221
Nd3Hf1,221
Tb1Ni1O3,221
Fe1Pb1O3,221
Sr1W1O3,221
Sr4S1O3,221
Li1Ho3,221
Rb1Ac1O3,221
Y3F9,221
Rb1As1O3,221
Sr3Ag1,221
Ce3Cu1,221
Ba1Se1,221
La1Mn1O3,221
Cs1Tm1Cl3,221
Na1Ac3,221
K8N1O3,221
Co1Si1,221
La3In1B1,221
Sr1Tm1O3,221
Cs3Yb1,221
La1Sc1O3,221
Cs1Pb1O3,221
Ga3Si1,221
Yb1Ce3,221
Li8N3O1,221
Ba1Au1O3,221
Sm1Ga1O3,221
Fe1Pt3,221
Ba1Pr1O3,221
K3Pd1,221
Pu1As1,221
Tm1Si3,221
La1Mg1O3,221
Li1U1O3,221
Ce1B1Pd3,221
Rb1Yb3,221
Ba1Sm3,221
Eu1Re1O3,221
Lu1Si3,221
Zr3Mn1,221
Nb3Ni1,221
Cs1Ir1O3,221
U1Tl3,221
Yb1Ir1,221
Ta1V3N4,221
Mg3Ga1O4,221
Pr3Hf1,221
Tl1Zn3,221
Cs1Gd1O3,221
Be1Cr3,221
Eu1Sb1O3,221
K1I1O3,221
Li1La1O3,221
Pu1Pb1O3,221
Ce1Cr1O3,221
In3As1,221
Li1Ru1O3,221
Sr1Mg1O3,221
Ag3Rh1,221
Yb1Zn1O3,221
Ba3Pm1,221
Na1Ge1O3,221
In1Te1,221
K1V1O3,221
Rb8Bi1O3,221
K8Sb1O3,221
Ge1Pb1O3,221
Ni1Hg1,221
Nb3Si1,221
Sr1Er1O3,221
Be1Ag3,221
K1Fe1F3,221
Ni3Hg1,221
La7Sm1Mn8O24,221
Rb1Ca3,221
K8Bi1O3,221
Ba1Co1O3,221
In3S1,221
Y1Cu1O3,221
Ag1Br1,221
Sm1Fe1O3,221
Ti1Os3,221
U1Pb3,221
Ba3Sm1,221
Pr1As3,221
Pr1Hf1O3,221
Tb3Au1,221
Al1Pb1O3,221
Dy1Cu1O3,221
Ce1Ga1O3,221
Sn3Te1,221
Sn1Te1,221
Ga1Bi1O3,221
Te1Pb1,221
Yb1Ru1,221
Lu3Si1,221
Yb3Cu1,221
Al1Bi3,221
Ce1V1O3,221
Eu1Os1O3,221
Y1Co1O3,221
Nb1B1Rh3,221
Na1Pr3,221
K1Eu3,221
Np1Mn3,221
Sm1Pa3,221
Th1Ta1N3,221
Ba1Ge1O3,221
Na1La3,221
Sr1Ho1O3,221
Na1Ti1F3,221
Ca1Zn1O3,221
Na1O1,221
K3Ga1,221
Zr1Tl1O3,221
Rb1Tm1O3,221
Cs1Pd1O3,221
Ti1Hg1O3,221
Rb8N1O3,221
Cs3Pt1,221
Mn3Pt1,221
Pb1Se1,221
Ca1Pd3C1,221
Sr1Tl1O3,221
La1Ag1O3,221
Ca1Sc1O3,221
K1Tm1O3,221
Rb3Pt1,221
Mg3Fe1O4,221
Pm3Ti1,221
Rb1Er1O3,221
In1Sb3,221
Cs1Os1O3,221
Sr1Te1,221
Y1Ag1O3,221
Sm1As3,221
Gd1Cr1O3,221
Na1Al1O3,221
Cs1Yb3,221
Y3Si1,221
La1Se1,221
Mn3Pt1N1,221
Rb1Ho1O3,221
Cu3Rh1N1,221
Ca1Si1O3,221
Na1Nd3,221
Ca1Os1O3,221
Ga3Se1,221
Sr1As1O3,221
Nb1F3,221
Eu1Te1,221
Sc1Ru3,221
U1Hg1O3,221
K1Er1O3,221
Rb1Dy1O3,221
Rb1Y1O3,221
Fe3Co1N1,221
Ga1Ge3,221
Sr1Dy1O3,221
As1Pt3,221
Si12N8,221
Cu1Pb1O3,221
Rb1Tb1O3,221
Pr1Be1O3,221
Ho1Cu1O3,221
Ga3As1,221
K1Ho1O3,221
Cs1Nb1O3,221
Nd3Ti1,221
Cs1Ta1O3,221
Na1Si1O3,221
Eu1Si1O3,221
Hf1Os3,221
Cu1Pb3,221
In3Pd1,221
Pu1Ga1O3,221
Lu1Al1O3,221
Ce1Se1,221
Eu3Th1,221
Tl1I1O3,221
K1Dy1O3,221
La1Be1O3,221
Ca1Rh1O3,221
Li1Eu1O3,221
Cs1La1O3,221
Rb1Fe1O3,221
Nd1Pa3,221
Pu1Ru3C1,221
Na1Pm3,221
Rb8Sb1O3,221
Na1Pd1O3,221
Sm3Pd1,221
Th3U1,221
K1Tb1O3,221
Eu3Te1,221
Nd1Be1O3,221
Cr3Fe1,221
Ni1Ag1F3,221
K1Y1O3,221
Cd3P1,221
Rb1Sm1O3,221
Yb3Pb1C1,221
Na3N1,221
Li1Ce3,221
Cs1Sn1O3,221
Mg1Nb3,221
Sn1Ge1O3,221
Eu1Ag1O3,221
Yb1Be1O3,221
Np1Pd3,221
Pu1B6,221
Al1Si1,221
Pr3Ti1,221
Ac3Zr1,221
Tb1As3,221
K1Al1O3,221
V1Bi1O3,221
Ho1Bi1,221
Sr1Au1O3,221
Yb1Sc1O3,221
Nd1Mg1O3,221
Pm1Be1O3,221
Er1Cu1O3,221
Cr1Ni1,221
Sr1Hg1O3,221
Cs1Nd1O3,221
Cs1Pr1O3,221
Cs1Tb1O3,221
Cs1Sm1O3,221
Np3Sn1,221
Rb1Eu3,221
Li8P1O3,221
Np1In3,221
Zn1Ge3,221
K1Mn1O3,221
Hf1U3S3,221
Sr1Li1O3,221
Yb3In1C1,221
Hf1Cd1O3,221
Li1Pm1O3,221
Ba1Yb1O3,221
Zr1Be1O3,221
Yb1Au1O3,221
Mn1Cd1O3,221
Cu3N1F3,221
Th1As1,221
Co1W3,221
Rb1In1O3,221
Sm1Be1O3,221
K1In1O3,221
Si1Rh1,221
In1Ge3,221
Eu1Ni3,221
Cr3N4,221
Al3Tl1,221
Zr1Os3,221
V1Cd1O3,221
Tl3Cu1,221
Li1Pr1O3,221
Li1F1,221
V1Hg1O3,221
Ni4N3,221
La1Zr1O3,221
Eu1Pb1O3,221
Mg3Zn1C1,221
Li8As1O3,221
Na8P1O3,221
Ga3Pt1,221
Mn1Hg1O3,221
Hg3Pt1,221
Eu1Se1,221
Zr1Sn1,221
Ge3Pd1,221
Mn1Hg3,221
Cr3Cu1,221
Hf3Ni1,221
Dy1Ru3,221
Na1Cr1O3,221
Zn3P1,221
Sr3Cu1,221
Hf1Hg1O3,221
Ti1Tl3,221
Sr1S1,221
Yb1Pt1O3,221
Ba1Li1O3,221
Mn1Sn1,221
Hg1Ru1O3,221
In3Si1,221
Yb3Ga12Pd21,221
V1Ru3C1,221
Cs1Te1O3,221
Cd1Ge1O3,221
Y1Ti1O3,221
Sr3Au1,221
Y1Cr1O3,221
Y1Mn1O3,221
Sn3P1,221
Al1Re1,221
Ca1Mg1O3,221
Sn1Ge3,221
Li1Fe1O3,221
Ca1Ir1O3,221
Na1As1O3,221
Cs1Ti1O3,221
Na1Pb1O3,221
Lu1Mn3,221
Sb1Te1,221
Cr1Pb1O3,221
Tl1Cu1O3,221
Pm1Mg1O3,221
Tl1S1,221
Li1Yb1O3,221
Ca1Te1,221
Li1Nd1O3,221
Rb1Tl1O3,221
Gd1Be1O3,221
Hg1Os1O3,221
Yb1P3,221
Co1Au3,221
Na1Ni1O3,221
Mg3Mo1,221
Tl1Ge1O3,221
Yb3Ga1C1,221
Cs1Tm1H3,221
Li1Si1O3,221
La1S1,221
Cu1Hg1O3,221
Ta1Sn1O3,221
K3Al1,221
Eu1Mg1O3,221
Sr1Si1O3,221
Na1Ho3,221
Na1Cu3,221
K1Tl1O3,221
K1Ag1O3,221
Ge1Te1,221
U3In1,221
Yb3Al1C1,221
Cs1Sb1O3,221
Cs1Tl1O3,221
Al1Fe3N1,221
Pb3S1,221
Ca1Be1O3,221
Eu1Ir1O3,221
Pb1Au1O3,221
Tb1Be1O3,221
Tc1Sn1O3,221
Eu1S1,221
Th3Be1,221
In3Pt1,221
Ge3Sb1,221
K1Ac3,221
La1Ta1O3,221
Sc1Sb1,221
Mn1Hg1,221
Li1Ca1O3,221
Hg1Ge3,221
Ta3Pb1,221
Bi1B6,221
Sn1Hg1O3,221
K3Cu1,221
Ni3Ge1C1,221
Y1Fe1O3,221
Ba1Ca1O3,221
Fe3Ag1,221
Nb3Fe1,221
Dy1Sb1,221
Pr1Nb1O3,221
Hg1Ge1O3,221
Ce1P1,221
Zr1Cd1O3,221
Ho1Sb1,221
Tm3Np1,221
Fe1Ag1O3,221
Rb1F3,221
Cd1Sn1O3,221
Li1Gd1O3,221
Er1Sb1,221
La1V1O3,221
In3Ni1,221
Tm1Sb1,221
Ce1Ta1O3,221
Co1W1,221
Lu1Sb1,221
Hf3Co1,221
Ta3Bi1,221
Cd1Ru1O3,221
Bi1Mo1O3,221
Li1Ge1O3,221
Rb1Hg1O3,221
Zr1Hg1O3,221
K1Mg1O3,221
Y1Sb1,221
Rb1Ag1O3,221
Lu1Ru3,221
Ce1Mn1O3,221
Ca1In1O3,221
Nd1Ir3,221
Yb1Cr1O3,221
Mg3Mo1O4,221
Sc1Bi1O3,221
Rb1V1O3,221
Eu3Zr1,221
Al1Ni1O3,221
Cd1Os1O3,221
Hf1Np1O3,221
V3Cd1,221
Ca3As2,221
Li1Sm1O3,221
K1Au1O3,221
Na1Mg1O3,221
Cr1Hg3,221
Tb1V1O3,221
Al3As1,221
Y1Ti1,221
Yb1Mg1O3,221
Tl3Si1,221
Ho1Be1O3,221
Lu3Np1,221
Cs1Se1,221
U4S3,221
Li1Be1,221
Ca3Bi2,221
Sr3As2,221
Mn1Ge3,221
Sr1Ce3,221
V3Ag1,221
Er3As1,221
Mg3Ta1,221
Sr1Be1O3,221
Sr1Si1,221
Rb1Al1O3,221
Cs1Mo1O3,221
Sr3Bi2,221
Eu1Au1O3,221
W3N4,221
Cd1Si1O3,221
Sr1Nd1O3,221
Ce1Fe1O3,221
Sr3Ni1,221
Al1V1O3,221
Fe3Pt1,221
Cs1Ru1O3,221
Eu1Pt1O3,221
Ca7Mg1Mn8O24,221
Tm1Cr1O3,221
Zn1Bi1O3,221
Ga3P1,221
Er1Be1O3,221
Sr3Sb2,221
Na1S1,221
K1Co1O3,221
Li1Al1O3,221
Ge2O3,221
Eu1Lu1O3,221
Er1Ga1O3,221
Pu1Pt3,221
Sc1Os3,221
Sr1Yb1O3,221
Yb1In1O3,221
Er1Ru3,221
Ba3Bi2,221
Pm1Ru1O3,221
Pr1V1O3,221
Ag1I1,221
Rb1Au1O3,221
K1Cr1O3,221
Rb1Cd1O3,221
K1Cd1O3,221
Pu3In1,221
Li3Cr1,221
Na1Ag1O3,221
Gd1Zr1O3,221
Na1Co1O3,221
Ca1,221
Rb1Mg1O3,221
Al1Cu3N3,221
Eu1Be1O3,221
Rb1Ge1O3,221
Na8N3O1,221
Yb1Pu1O3,221
Ca1Tm1O3,221
Nb3Cr1,221
Ge1Bi1O3,221
Sm3Np1,221
Na1Zn1O3,221
Cr1O3,221
Tm1Be1O3,221
Yb3Ti1,221
Hg1Ir1O3,221
Sb1Au1O3,221
Zr1B6,221
Sr3P2,221
Th1Be1O3,221
Hf1Mg3O4,221
Co3Se1,221
Rb1Zn1O3,221
Na1In1O3,221
Rb1Yb1O3,221
Eu3Ti1,221
Rb1Ni1O3,221
La1Cd1O3,221
Ba3Sb2,221
Hg1Rh1O3,221
Li1Cr1O3,221
Rb1Ca1O3,221
Li8Sb1O3,221
Rb1Mn1O3,221
Cs1Ca1O3,221
Ce3Br1,221
K8P1O3,221
Pr3Np1,221
Sr1O1,221
Cs1Ac3,221
Hg1Te1,221
Fe1Rh1O3,221
Ba3As2,221
K1Yb1O3,221
Ti1Fe3N1,221
Ce1Be1O3,221
Ce1Cu1O3,221
Cs1Yb1O3,221
Na3Sc1,221
Eu1In1O3,221
Ga1Fe1O3,221
Cs1Cd1O3,221
Ca3Sb2,221
Ni1Ge3,221
Np1Ta1O3,221
Cs1Sr1O3,221
Mg3Re1,221
Sm1Ag1O3,221
Gd1Rh1O3,221
Ba3Th1,221
Rb1Cu1O3,221
Si1Pb1O3,221
Cd1Rh1O3,221
Nb1Bi1O3,221
Nd1In1O3,221
La1Pt1O3,221
Mn3S1,221
Na1Ce3,221
Sm1V1O3,221
K1Ca1O3,221
Mn3Hg1,221
Tb1Ru3,221
Mg1Al1O3,221
Li1Ho1O3,221
Tl1Ga1O3,221
Rb1Fe1F3,221
Np1Be1O3,221
Eu1Hg1O3,221
K1Zn1O3,221
Nd1Ta1O3,221
Y1Pd3C1,221
Pu1Pb3,221
Pd3Pb1C1,221
Ca1Ho1O3,221
U1Pd1O3,221
K1Pr3,221
Y1Ru3,221
K1La3,221
Ce1S1,221
Np3In1,221
Ba3P2,221
Ir3Pb1,221
Pu3Ga1,221
Eu1Tm1O3,221
Tb1Mg1O3,221
Na1Be1O3,221
Pu1Sn3,221
Li8Bi1O3,221
Mn1Co1,221
Ac3Cr1,221
Rb1Sr1O3,221
Pa1Be1O3,221
Na3Ce1,221
Na1Li1O3,221
Cs1Au1O3,221
Nd1Ge1O3,221
Mg1Ti1O3,221
H1C12N8,221
Mg1Bi1O3,221
Sr1Li1H3,221
Sc1Cu3N3,221
In1Sb1O3,221
Er1Zn1O3,221
Yb3V1,221
La1Pd3C1,221
Os3N3,221
Mg1Fe1O3,221
Na1Cd1O3,221
Ca1Hg1O3,221
Cd1Ir1O3,221
Li1Dy1O3,221
Mg1Si1O3,221
Sr1Ca1O3,221
Zn1Si3,221
In1Os1O3,221
Lu1Ga1O3,221
Al1In1O3,221
Li1Ce1O3,221
Cs1Mg1O3,221
K1Si1O3,221
Li1Y1O3,221
Eu3Cr1,221
Yb1Tm1O3,221
Ac1Si1O3,221
Nb1Fe1O3,221
K1Mg3O4,221
Co1Hg3,221
Eu1Er1O3,221
Cs1Ba1O3,221
Rb8P1O3,221
Ca1Y1O3,221
Yb1Mn3,221
Mg1Cu3N3,221
Si1B6,221
Pm1In1O3,221
K1Pm3,221
Si1Ag1O3,221
K1Li1O3,221
Ni4O3,221
Be1Bi1O3,221
Si1Sn1O3,221
Fe3Pd1,221
Mn3Tl1,221
Tm3P1,221
Ni1Pb1O3,221
Zn3Se1,221
Dy1As1,221
Pt3Pb1C1,221
Ta1Fe1O3,221
Mg1Mn1O3,221
U1Ti1O3,221
Si1Hg1O3,221
Y3P1,221
Li1W3,221
Sc1As1,221
Sr3Cr1,221
In1Bi1O3,221
Ho1As1,221
Mg1Cu1O3,221
Y1As1,221
Ta1F3,221
Sm1Ge1O3,221
Sc1Pd3C1,221
Li1Ni1O3,221
Mg1Pb1O3,221
Pr3Br1,221
Mn1S1,221
K1Sr1O3,221
Er1As1,221
Re1Bi1O3,221
Tl1Fe1F3,221
Hf3Se1,221
Sb1Pd1O3,221
Tb3Se1,221
Rb1Ba1O3,221
In1Cu1O3,221
Rb1Cr1O3,221
Pu1Ru1,221
Mg1Hg1O3,221
Zr3I1,221
Mg1V1O3,221
Ce3Cl1,221
Li1Er1O3,221
Y1Pt3C1,221
Ga1Cu3N3,221
La1Pt3C1,221
Nd3Br1,221
Mg1Ge1O3,221
Be1Cd1O3,221
Na1Ni3,221
Na1Yb1O3,221
V1Co1O3,221
Zr1Al1O3,221
Lu1As1,221
Cu3Cl1,221
U3C1,221
Fe1Se1,221
V1Zn1O3,221
Cu3Ru1N1,221
Li1Cd1O3,221
Tl3V1,221
Be1Ge3,221
H1Pt3,221
Cs1La3,221
Th1Cu1O3,221
Na1Sr1O3,221
Mg3Sb1O4,221
La1Sn1O3,221
Tl1Si1O3,221
Sn1Pd3C1,221
Na1Ca1O3,221
Rb1Li1O3,221
Cs3Ac1,221
Hf1B6,221
Ti1Zn1O3,221
Cs1S1,221
Mg3Bi1O4,221
Li1Tm1O3,221
Np3Tl1,221
U1Be1O3,221
Nb1Cr3,221
Al1Au1O3,221
Yb3Np1,221
In1Pt3C1,221
Ba3Se1,221
Sc1Co1O3,221
Bi1Pt1O3,221
Ca9Al6O18,221
Mg1Co1O3,221
K8N3O1,221
Dy1P1,221
Ba1Be1O3,221
Pm1W1O3,221
Sr3N2,221
Li1Be1O3,221
Cs1Fe1F3,221
Lu1V1O3,221
Cs1Ge1O3,221
Mn1Zn1O3,221
Ba1Si1O3,221
In1Si1O3,221
Ho1P1,221
Zn1Os1O3,221
Yb3Pa1,221
Sc1Cu1O3,221
Y1P1,221
K1Ba1O3,221
Mg1Tl1O3,221
Li1Mg1O3,221
Er1P1,221
Dy1Rh1O3,221
Sc1P1,221
Tl1O1,221
Sm1Mn1O3,221
Sr3Zr1,221
La1U3,221
Lu1Np1O3,221
Ga1Sn1O3,221
Y1Mo1O3,221
Zn1Si1O3,221
Fe3Se1,221
Co1Sb1O3,221
K3Lu1,221
Cr1Cu1O3,221
Er1Tl1O3,221
Rb1Na1O3,221
K3Tm1,221
Li1Lu1O3,221
Mg1Cr1,221
Hf1Mg1O3,221
Zn1Ge1O3,221
Pu3Br1,221
Tl3Fe1,221
Pr1Pb1O3,221
Ti1Te1O3,221
La1N1,221
K1Na1O3,221
V1Te1O3,221
Sr2O3,221
Be1Hg1O3,221
Ho1Rh1O3,221
Br3,221
Tl1Hg1O3,221
Ca1La1O3,221
Mg3W1O4,221
Zn1Cu1O3,221
Nd1Re1O3,221
In1Cu3N3,221
Gd1Si1O3,221
Ga1Te1O3,221
In1As1O3,221
Ce1Pu1O3,221
Co1Au1O3,221
Np1Si1O3,221
Zr3S1,221
Tb1Ge1O3,221
Zn3B1,221
Te1Pd1O3,221
Mg1U1O3,221
Rb3Sm1,221
K1Be1O3,221
Yb1Eu1O3,221
S1,221
Mn1Sb1,221
Tm1Sc1O3,221
Be1Pb1O3,221
Pu1Mg1O3,221
Mg1Sn1O3,221
Cr1Tc1O3,221
Rb3Lu1,221
Mg1Ru1O3,221
Np1N1,221
Pm1Er1O3,221
Rb8N3O1,221
Mg1Mo1O3,221
Rb3Tm1,221
Rb3Er1,221
I1Cl1O3,221
Pu1Sb1O3,221
Re1Sb1O3,221
Rb3Dy1,221
Th1C1,221
Mn1Au3,221
Yb1U3,221
Mg1Be1O3,221
Sn1Pt3C1,221
Mg1Os1O3,221
Be1Ag1O3,221
Pt3Cl3F1,221
Mg1Re1O3,221
Ce1Ni1O3,221
Sc1Pt3C1,221
Ho3Pu1,221
Sm1Si1O3,221
Pu1In1O3,221
K3Mn1,221
Pa3H1,221
Cs1Rb1O3,221
H1Pb1I3,221
Np1Mo1O3,221
Cr1Ge1O3,221
Pm1Eu1O3,221
Ge1Pd1O3,221
Cs1Be1F3,221
Rb1Al1,221
Cs2O3,221
Mg1Zr1O3,221
Hf1Th1O3,221
Tb3Np1,221
Ga1Si1O3,221
Tm1Np3,221
Co1Mo1O3,221
Ga1Ge1O3,221
Er3Np1,221
Sc1Sn1O3,221
Gd1Np3,221
Zn3N1,221
Na3Fe1,221
Ho1Ge1O3,221
Ba3N2,221
Ge1Te1O3,221
Lu1Pd1O3,221
Fe4P1,221
Hf1Zn1O3,221
Ho1Np3,221
Os1Au3,221
Cs1K1O3,221
Mg1Np3,221
Pa1Co1O3,221
Ni1Sb1O3,221
Sb1Te1O3,221
Dy1In1O3,221
Sr1Al1H3,221
Co1Te1O3,221
Ac3Cl1,221
Mg1Zn1O3,221
Lu1U1O3,221
La1Np3,221
Ir3N3,221
Sc1Si1O3,221
Tb1Si1O3,221
Pr1Tl1O3,221
Be1In1O3,221
Ga1Pt3C1,221
Si1Pd1O3,221
Zn1Sn1O3,221
Rb3Cr1,221
K1Ce3,221
Mg1Rh1O3,221
Er1Np3,221
Zn1O1,221
Cu1Pd1O3,221
Sc1,221
Si1Bi1O3,221
Sr3Pa1,221
Er1Ta1O3,221
Pu1Ni1O3,221
Sc1V1O3,221
Zr1Ti1O3,221
Rb3Gd1,221
Lu1Rh1O3,221
Mn1N1,221
Sm1Pu1O3,221
Tb1Os1O3,221
Tb3S1,221
Cs1Ho3,221
Mg3B1O4,221
Zn1Ga1O3,221
Th3S1,221
Pa1Ta1O3,221
Y1Os1O3,221
Pb3O1,221
Th3B1,221
Eu1U3,221
Gd1Er1O3,221
Ga3B1,221
Y1Si1O3,221
Li3Mo1,221
Tm1Ge1O3,221
Li1Cu3N3,221
K1Rb1O3,221
Co1Sn1O3,221
Np1Ru1O3,221
Ho1Si1O3,221
Y1Np3,221
Zr1Zn1O3,221
Zn1Rh1O3,221
Be1Zn1O3,221
Cs1As1O3,221
Zn1Ir1O3,221
C20,221
Rb1Be1O3,221
Pr1Bi1O3,221
Hf1Be1O3,221
Nd1Sb1O3,221
In1Pt1O3,221
Na3Zr1,221
Al1Pt3C1,221
Fe1Sn1O3,221
Pu1B1O3,221
U1Si1O3,221
Sr3U1,221
Nd1N1,221
Ni1Pd1O3,221
Mg1Ir1O3,221
Gd1Th1O3,221
Zn1Au1O3,221
Ac1B1O3,221
Re1Te1O3,221
Mg1In1O3,221
Rb3Ce1,221
Y1Sn1O3,221
Na3Ti1,221
U3Cl1,221
Lu1Ge1O3,221
Y1W1O3,221
Be1Sb1O3,221
Pd1O1,221
Sc1Pd1O3,221
Np1Sn1O3,221
V1Pt1O3,221
La1V1,221
Tb1Er1O3,221
Nd1Bi1O3,221
Er1Ir1O3,221
Be1Pd1O3,221
Co1Rh1O3,221
Be1Cu1O3,221
Be1Au1O3,221
Sc1C1,221
Np1B1O3,221
Cs1Na1O3,221
Yb3Cr1,221
Dy1Sn1O3,221
Pu1Pt1O3,221
Fe1Cl1,221
Mn1Bi3,221
Cu1N1F3,221
Ti3C1,221
Sm1Sb1O3,221
Fe2O3,221
Fe1N1,221
Mg3C1O4,221
Ho1Sn1O3,221
Ho1B1O3,221
Co1N1,221
Na3Hf1,221
Lu1Si1O3,221
Y1C1,221
Ti1N1,221
Ru3I1,221
U1Tc1O3,221
Ca1B1O3,221
In3B1,221
Si1B1O3,221
Si1Mo1O3,221
Ho1Er1O3,221
Th1Mo1O3,221
Rb3Ti1,221
Mo1Pb3,221
Sn3B1,221
Th1Pd1O3,221
Cd1H1Cl3,221
Mn1Ag1F3,221
Ho1N1,221
